id,prompt,variables,created_at,updated_at,account_id,suggestion_label,subcategory_id
ebcc6fca-20a2-4787-a4a1-f3185fa85ad4,"Photorealistic photo, no text, no words, no letters, no labels, no captions, no watermarks, no signs. Garden design is a service that creates a comprehensive outdoor space plan for residential or commercial properties such as homes, hotels, restaurants, and office campuses. It typically includes recommendations for plant selection, hardscaping, water features, lighting, and other design elements to enhance the aesthetic appeal and functionality of the outdoor space. The goal of garden design is to create a beautiful and inviting outdoor environment that complements the surrounding architecture and enhances the overall user experience.: What style of garden design inspires you?. Option: A garden featuring a variety of wildflowers, with a natural and effortless design.. Direction details: A low-maintenance and eco-friendly garden design that showcases the beauty of wildflowers. Price tier cues: Budget-friendly, builder-grade materials, economy finishes, standard fixtures.",,2026-03-17 19:37:37.929829+00,2026-03-30 16:45:25.682176+00,,,557fd1e8-c876-4c2a-9e01-525b7563c835
ebd0cd0c-e147-42de-bf2f-db8d3506b904,"Luxury bed frame with sophisticated styling, elegant presentation, no text",,2025-10-13 05:02:12.81588+00,2026-03-30 16:50:05.965655+00,,,
ec6dc321-16b6-40f7-a7eb-db163c55af15,"Contemporary bedroom with trendy decor, clean background, no text",,2025-10-13 05:01:59.927957+00,2026-03-30 16:50:05.965655+00,,,
ed2cdcd6-a844-4ca3-8623-9bb95befa1ca,"English garden with classic plant arrangements, elegant styling, no text",,2025-10-13 05:02:35.827272+00,2026-03-30 16:50:05.965655+00,,,
ee7523b2-d240-40ee-a6f6-a87f2d44d093,"Photorealistic photo of one finished scene, not a split-screen or before-and-after layout. No text, no words, no letters, no labels, no captions, no watermarks, no signs. Bathroom remodeling is a service where a provider transforms residential bathrooms into functional and aesthetically pleasing spaces. It typically involves redesigning the layout, selecting fixtures and materials, and installing new elements such as sinks, toilets, showers, and bathtubs. The goal is to create a bathroom that meets the homeowner's needs and complements the overall style of the home. The outcome is a refreshed and rejuvenated bathroom that boosts the value and livability of the residence.: What style of bathroom remodeling are you looking for?. Option: A luxurious bathroom with a marble-top vanity, a pedestal sink, and a large walk-in shower with a glass door and a hollywood regency-style tile floor.. Direction details: A glamorous and sophisticated design that incorporates luxurious materials and hollywood regency elements. Price tier cues: Luxury, bespoke finishes, marble, custom millwork, designer fixtures.",,2026-03-18 15:25:19.080431+00,2026-03-30 16:45:25.682176+00,,,258f4d7f-746f-416b-b617-e1cca25b748f
ef101ed9-6e74-4f07-95ad-38b13765adc5,"Modern conference table with contemporary design, clean background, no text",,2025-10-13 05:02:48.157546+00,2026-03-30 16:50:05.965655+00,,,
ef2f6833-f2fa-4a80-bc9a-e3d769109839,"Industrial kitchen with modern fixtures, contemporary design, no text",,2025-10-13 05:01:58.490258+00,2026-03-30 16:50:05.965655+00,,,
ef6d49d8-4bae-4511-ba2c-b85f419c188f,"Photorealistic photo, no text, no words, no letters, no labels, no captions, no watermarks, no signs. Garden design is a service that creates a comprehensive outdoor space plan for residential or commercial properties such as homes, hotels, restaurants, and office campuses. It typically includes recommendations for plant selection, hardscaping, water features, lighting, and other design elements to enhance the aesthetic appeal and functionality of the outdoor space. The goal of garden design is to create a beautiful and inviting outdoor environment that complements the surrounding architecture and enhances the overall user experience.: What style of garden design inspires you?. Option: A garden featuring a variety of sustainable elements, such as rain barrels and compost bins, with a natural and eco-friendly design.. Direction details: A environmentally friendly garden design that emphasizes sustainability and reducing waste. Price tier cues: Budget-friendly, builder-grade materials, economy finishes, standard fixtures.",,2026-03-17 19:37:35.099599+00,2026-03-30 16:45:25.682176+00,,,557fd1e8-c876-4c2a-9e01-525b7563c835
ef71a3bb-1575-4f13-83c2-d567f36aab4d,"Photorealistic photo, no text, no words, no letters, no labels, no captions, no watermarks, no signs. General Landscaping Services is a comprehensive solution for residential and commercial properties, including homes, apartments, offices, hotels, restaurants, and shopping centers. It typically involves the design and maintenance of outdoor spaces such as lawns, gardens, patios, walkways, and other hardscapes. The service may also encompass tasks like pruning, weeding, fertilizing, and pest control to ensure the overall health and appearance of the property. The goal of General Landscaping Services is to create a visually appealing and functional outdoor environment that enhances the property's value and aesthetic appeal.: What style of landscaping are you looking for?. Option: A woodland garden with a small lawn, plenty of plants, and a natural fence. Direction details: A natural and charming design that incorporates elements of the forest and plenty of greenery Price tier cues: Mid-range quality, quartz or laminate surfaces, semi-custom details.",,2026-03-17 19:13:14.465923+00,2026-03-30 16:50:05.965655+00,,,
f2af7693-55dc-4e77-8df3-085905ea7e53,"Modern office desk with contemporary design, professional photography, no text",,2025-10-13 05:02:47.12199+00,2026-03-30 16:50:05.965655+00,,,
f37c9647-3176-41fa-a6ab-fd1abcb63ac7,"Elegant men's formal wear with sophisticated styling, professional photography, no text",,2025-10-13 05:01:52.695755+00,2026-03-30 16:50:05.965655+00,,,
f4deee8e-97f0-45b0-a5c6-398b51a0c0ef,"Photorealistic photo, no text, no words, no letters, no labels, no captions, no watermarks, no signs. Garden design is a service that creates a comprehensive outdoor space plan for residential or commercial properties such as homes, hotels, restaurants, and office campuses. It typically includes recommendations for plant selection, hardscaping, water features, lighting, and other design elements to enhance the aesthetic appeal and functionality of the outdoor space. The goal of garden design is to create a beautiful and inviting outdoor environment that complements the surrounding architecture and enhances the overall user experience.: What style of garden design inspires you?. Option: A luxurious garden with a Tuscan villa design, featuring a large fountain, a variety of herbs and flowers, and a stone patio.. Direction details: A grand and elegant garden design that evokes the charm of the Italian countryside. Price tier cues: Luxury, bespoke finishes, marble, custom millwork, designer fixtures.",,2026-03-17 19:37:28.722523+00,2026-03-30 16:45:25.682176+00,,,557fd1e8-c876-4c2a-9e01-525b7563c835
f4f02cb0-3cc8-4b08-8ff6-e91f00f09cc4,"Photorealistic photo, no text, no words, no letters, no labels, no captions, no watermarks, no signs. General Landscaping Services is a comprehensive solution for residential and commercial properties, including homes, apartments, offices, hotels, restaurants, and shopping centers. It typically involves the design and maintenance of outdoor spaces such as lawns, gardens, patios, walkways, and other hardscapes. The service may also encompass tasks like pruning, weeding, fertilizing, and pest control to ensure the overall health and appearance of the property. The goal of General Landscaping Services is to create a visually appealing and functional outdoor environment that enhances the property's value and aesthetic appeal.: What style of landscaping are you looking for?. Option: A formal garden with a large lawn, topiaries, and a fountain. Direction details: A sophisticated and elegant design that incorporates symmetrical elements and plenty of decoration Price tier cues: Luxury, bespoke finishes, marble, custom millwork, designer fixtures.",,2026-03-17 19:13:07.789287+00,2026-03-30 16:50:05.965655+00,,,
f4fcf9ff-a4a8-4e06-8896-c43d9078eca5,"Stylish office storage with sophisticated appeal, minimalist presentation, no text",,2025-10-13 05:02:48.405333+00,2026-03-30 16:50:05.965655+00,,,
f5e4a1bf-f5c3-4aa3-aebb-56138b9f94fa,"Photorealistic photo of one finished scene, not a split-screen or before-and-after layout. No text, no words, no letters, no labels, no captions, no watermarks, no signs. Landscaping is a service where a provider transforms outdoor spaces such as residential yards, commercial properties, parks, hotels, and resorts. It typically includes a comprehensive plan for hardscapes like patios, walkways, and driveways, as well as softscapes like gardens, lawns, and trees. The provider will also consider factors such as drainage, irrigation, and lighting to create a functional and visually appealing outdoor environment. The goal of landscaping is to enhance the beauty and usability of the space, increasing its value and enjoyment for occupants.: What style of landscaping are you looking for?. Option: A desert landscape with cacti, succulents, and a dry riverbed, surrounded by a vast expanse of sand and rock. Direction details: A unique and low-maintenance outdoor space with a focus on drought-tolerant plants Price tier cues: Budget-friendly, builder-grade materials, economy finishes, standard fixtures.",,2026-03-20 21:02:23.281973+00,2026-03-30 16:45:25.682176+00,,,ee70f353-c48e-4bd9-bfc1-cf1b00291fa9
